武器种类,时代,成本,移动映射成本损耗/H,交战映射成本损耗/H,编制宽度,组织度,侦查（10阶段）,防御（10阶段）,装甲厚度,火控（10阶段）,电子干扰（10阶段）,电子抗性（10阶段）,燃料容量,燃料每轮消耗,对地友伤（10阶段）,对地命中（10阶段）,对地穿甲穿透（10阶段）,对地压制（10阶段）,对空命中（10阶段）,对空伤害（10阶段）,对空装甲穿透（不用设计就是0即可）,对海命中（10阶段）,对海装甲穿透（10阶段）,海洋适应性,平原适应性,城市适应性,丘陵适应性,森林适应性,丛林适应性,山地适应性,沙漠适应性,沼泽适应性,可通行冰面湖泊适应性,酷暑适应性,炎热适应性,温和适应性,严寒适应性,极寒适应性,晴朗适应性,小雨适应性,暴雨适应性,小雪适应性,暴风雪适应性,沙尘暴适应性,大雾适应性,人力占用,速度（km/h）,部队摩托化时卡车成本系数,部队非摩托化时卡车成本系数,血量,突破（10阶段）,堑壕防御,对地硬攻（10阶段）,对地软攻（10阶段）,对海伤害（10阶段）,武器定位
轻型坦克,一战,500,0.002,0.006,16,32.957,0.0300=0.0360=0.0420=0.0480=0.0540=0.0600=0.0540=0.0480=0.0420=0.0360,36.0000=39.6000=50.4000=61.2000=72.0000=61.2000=50.4000=39.6000=36.0000=36.0000,1.200,0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,3,0.036,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.3000=0.3000=0.4500=0.6000=0.7500=0.6000=0.4500=0.3000=0.3000=0.3000,10.3680=13.8240=20.7360=27.6480=34.5600=27.6480=20.7360=13.8240=10.3680=10.3680,9.2160=11.5200=23.0400=34.5600=46.0800=34.5600=23.0400=11.5200=9.2160=9.2160,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,44,6,0.12,0.02,41.581,57.600,0.00,69.1200=115.2000=230.4000=345.6000=460.8000=345.6000=230.4000=115.2000=69.1200=69.1200,57.6000=72.0000=144.0000=216.0000=288.0000=216.0000=144.0000=72.0000=57.6000=57.6000,0.893=2.382=4.094=5.359=7.444=6.55=4.615=2.829=1.489=0.744,2
轻型坦克,二战,600,0.002,0.006,16,36.128,0.0500=0.0600=0.0700=0.0800=0.0900=0.1000=0.0900=0.0800=0.0700=0.0600,60.0000=66.0000=84.0000=102.0000=120.0000=102.0000=84.0000=66.0000=60.0000=60.0000,2.000,0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,4.8,0.058,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.3000=0.3000=0.4500=0.6000=0.7500=0.6000=0.4500=0.3000=0.3000=0.3000,17.2800=23.0400=34.5600=46.0800=57.6000=46.0800=34.5600=23.0400=17.2800=17.2800,15.3600=19.2000=38.4000=57.6000=76.8000=57.6000=38.4000=19.2000=15.3600=15.3600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,44,12,0.12,0.02,43.799,96.000,0.00,115.2000=192.0000=384.0000=576.0000=768.0000=576.0000=384.0000=192.0000=115.2000=115.2000,96.0000=120.0000=240.0000=360.0000=480.0000=360.0000=240.0000=120.0000=96.0000=96.0000,1.222=3.258=5.6=7.331=10.182=8.96=6.313=3.869=2.036=1.018,2
轻型坦克,冷战,1200,0.002,0.006,16,42.182,0.0750=0.0900=0.1050=0.1200=0.1350=0.1500=0.1350=0.1200=0.1050=0.0900,90.0000=99.0000=126.0000=153.0000=180.0000=153.0000=126.0000=99.0000=90.0000=90.0000,3.000,0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,13.92,0.167,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.3000=0.3000=0.4500=0.6000=0.7500=0.6000=0.4500=0.3000=0.3000=0.3000,25.9200=34.5600=51.8400=69.1200=86.4000=69.1200=51.8400=34.5600=25.9200=25.9200,23.0400=28.8000=57.6000=86.4000=115.2000=86.4000=57.6000=28.8000=23.0400=23.0400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,44,18,0.12,0.02,48.232,144.000,0.00,172.8000=288.0000=576.0000=864.0000=1152.0000=864.0000=576.0000=288.0000=172.8000=172.8000,144.0000=180.0000=360.0000=540.0000=720.0000=540.0000=360.0000=180.0000=144.0000=144.0000,1.942=5.18=8.903=11.654=16.187=14.244=10.036=6.151=3.237=1.619,2
中型坦克,二战,1500,0.002,0.006,22,36.994,0.0500=0.0600=0.0700=0.0800=0.0900=0.1000=0.0900=0.0800=0.0700=0.0600,132.0000=132.0000=145.2000=184.8000=224.4000=264.0000=224.4000=184.8000=145.2000=132.0000,3.500,0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,12,0.144,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.2800=0.2800=0.2800=0.4200=0.5600=0.7000=0.5600=0.4200=0.2800=0.2800,35.6400=35.6400=47.5200=71.2800=95.0400=118.8000=95.0400=71.2800=47.5200=35.6400,26.4000=26.4000=33.0000=66.0000=99.0000=132.0000=99.0000=66.0000=33.0000=26.4000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,61,8,0.12,0.02,44.901,211.200,0.00,297.0000=297.0000=495.0000=990.0000=1485.0000=1980.0000=1485.0000=990.0000=495.0000=297.0000,211.2000=211.2000=264.0000=528.0000=792.0000=1056.0000=792.0000=528.0000=264.0000=211.2000,1.378=3.674=6.314=8.266=11.481=10.103=7.118=4.363=2.296=1.148,2
中型坦克,冷战,4500,0.002,0.006,22,43.439,0.0750=0.0900=0.1050=0.1200=0.1350=0.1500=0.1350=0.1200=0.1050=0.0900,198.0000=198.0000=217.8000=277.2000=336.6000=396.0000=336.6000=277.2000=217.8000=198.0000,5.250,0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,52.2,0.626,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.2800=0.2800=0.2800=0.4200=0.5600=0.7000=0.5600=0.4200=0.2800=0.2800,53.4600=53.4600=71.2800=106.9200=142.5600=178.2000=142.5600=106.9200=71.2800=53.4600,39.6000=39.6000=49.5000=99.0000=148.5000=198.0000=148.5000=99.0000=49.5000=39.6000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,61,12,0.12,0.02,49.832,316.800,0.00,445.5000=445.5000=742.5000=1485.0000=2227.5000=2970.0000=2227.5000=1485.0000=742.5000=445.5000,316.8000=316.8000=396.0000=792.0000=1188.0000=1584.0000=1188.0000=792.0000=396.0000=316.8000,2.27=6.055=10.406=13.623=18.921=16.65=11.731=7.19=3.784=1.892,2
重型坦克,二战,2500,0.002,0.006,56,37.479,0.0500=0.0600=0.0700=0.0800=0.0900=0.1000=0.0900=0.0800=0.0700=0.0600,504.0000=504.0000=554.4000=705.6000=856.8000=1008.0000=856.8000=705.6000=554.4000=504.0000,5.000,0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,2,0.024,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.2600=0.2600=0.2600=0.3900=0.5200=0.6500=0.5200=0.3900=0.2600=0.2600,120.9600=120.9600=161.2800=241.9200=322.5600=403.2000=322.5600=241.9200=161.2800=120.9600,80.6400=80.6400=100.8000=201.6000=302.4000=403.2000=302.4000=201.6000=100.8000=80.6400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,156,5,0.12,0.02,45.519,806.400,0.00,1008.0000=1008.0000=1680.0000=3360.0000=5040.0000=6720.0000=5040.0000=3360.0000=1680.0000=1008.0000,672.0000=672.0000=840.0000=1680.0000=2520.0000=3360.0000=2520.0000=1680.0000=840.0000=672.0000,1.465=3.907=6.715=8.79=12.209=10.744=7.57=4.639=2.442=1.221,2
重型坦克,冷战,7000,0.002,0.006,56,43.861,0.0750=0.0900=0.1050=0.1200=0.1350=0.1500=0.1350=0.1200=0.1050=0.0900,756.0000=756.0000=831.6000=1058.4000=1285.2000=1512.0000=1285.2000=1058.4000=831.6000=756.0000,7.500,0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,81.2,0.974,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.2600=0.2600=0.2600=0.3900=0.5200=0.6500=0.5200=0.3900=0.2600=0.2600,181.4400=181.4400=241.9200=362.8800=483.8400=604.8000=483.8400=362.8800=241.9200=181.4400,120.9600=120.9600=151.2000=302.4000=453.6000=604.8000=453.6000=302.4000=151.2000=120.9600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,156,10,0.12,0.02,50.368,1209.600,0.00,1512.0000=1512.0000=2520.0000=5040.0000=7560.0000=10080.0000=7560.0000=5040.0000=2520.0000=1512.0000,1008.0000=1008.0000=1260.0000=2520.0000=3780.0000=5040.0000=3780.0000=2520.0000=1260.0000=1008.0000,2.38=6.348=10.91=14.283=19.837=17.457=12.299=7.538=3.967=1.984,2
主战坦克,冷战,8000,0.002,0.006,28,43.988,0.0750=0.0900=0.1050=0.1200=0.1350=0.1500=0.1350=0.1200=0.1050=0.0900,378.0000=378.0000=415.8000=529.2000=642.6000=756.0000=642.6000=529.2000=415.8000=378.0000,7.500,0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,92.8,1.114,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.3200=0.3200=0.3200=0.4800=0.6400=0.8000=0.6400=0.4800=0.3200=0.3200,113.4000=113.4000=151.2000=226.8000=302.4000=378.0000=302.4000=226.8000=151.2000=113.4000,75.6000=75.6000=94.5000=189.0000=283.5000=378.0000=283.5000=189.0000=94.5000=75.6000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,78,15,0.12,0.02,50.53,630.000,0.00,945.0000=945.0000=1575.0000=3150.0000=4725.0000=6300.0000=4725.0000=3150.0000=1575.0000=945.0000,756.0000=756.0000=945.0000=1890.0000=2835.0000=3780.0000=2835.0000=1890.0000=945.0000=756.0000,2.414=6.437=11.063=14.482=20.114=17.701=12.471=7.643=4.023=2.011,2
主战坦克,现代,25000,0.002,0.006,28,51.676,0.1250=0.1500=0.1750=0.2000=0.2250=0.2500=0.2250=0.2000=0.1750=0.1500,630.0000=630.0000=693.0000=882.0000=1071.0000=1260.0000=1071.0000=882.0000=693.0000=630.0000,12.500,0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,4,0.048,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.3200=0.3200=0.3200=0.4800=0.6400=0.8000=0.6400=0.4800=0.3200=0.3200,189.0000=189.0000=252.0000=378.0000=504.0000=630.0000=504.0000=378.0000=252.0000=189.0000,126.0000=126.0000=157.5000=315.0000=472.5000=630.0000=472.5000=315.0000=157.5000=126.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,78,25,0.12,0.02,56.315,1050.000,0.00,1575.0000=1575.0000=2625.0000=5250.0000=7875.0000=10500.0000=7875.0000=5250.0000=2625.0000=1575.0000,1260.0000=1260.0000=1575.0000=3150.0000=4725.0000=6300.0000=4725.0000=3150.0000=1575.0000=1260.0000,3.721=9.922=17.054=22.325=31.008=27.287=19.225=11.783=6.202=3.101,2
支援器材,一战,10,0.002,0.006,,29.862,0.0300=0.0360=0.0420=0.0480=0.0540=0.0600=0.0540=0.0480=0.0420=0.0360,0.4500=0.4950=0.6300=0.7650=0.9000=0.7650=0.6300=0.4950=0.4500=0.4500,0.000,0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.06,0.001,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.2400=0.2400=0.3600=0.4800=0.6000=0.4800=0.3600=0.2400=0.2400=0.2400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.2160=0.2160=0.4320=0.7560=1.0800=0.7560=0.4320=0.2160=0.2160=0.2160,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,2,,,,31.643,0.180,0.00,0.1080=0.1080=0.2880=0.5040=0.7200=0.5040=0.2880=0.1080=0.1080=0.1080,0.1440=0.1440=0.2880=0.5040=0.7200=0.5040=0.2880=0.1440=0.1440=0.1440,0.476=1.268=2.179=2.853=3.963=3.487=2.457=1.506=0.793=0.396,3
支援器材,二战,15,0.002,0.006,,33.075,0.0500=0.0600=0.0700=0.0800=0.0900=0.1000=0.0900=0.0800=0.0700=0.0600,0.7500=0.8250=1.0500=1.2750=1.5000=1.2750=1.0500=0.8250=0.7500=0.7500,0.000,0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000=0.1000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.12,0.001,0.001=0.002=0.006=0.011=0.016=0.02=0.018=0.014=0.009=0.004,0.2400=0.2400=0.3600=0.4800=0.6000=0.4800=0.3600=0.2400=0.2400=0.2400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.3600=0.3600=0.7200=1.2600=1.8000=1.2600=0.7200=0.3600=0.3600=0.3600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.006=0.016=0.027=0.035=0.049=0.043=0.03=0.019=0.01=0.005,0=2.3=5.75=11.5=19.55=23=20.7=16.1=9.2=4.6,0.92,0.92,0.86,0.86,0.86,0.86,0.86,0.86,0.61,0.86,0.86,0.86,0.92,0.86,0.61,0.92,0.86,0.61,0.86,0.61,0.61,0.86,2,,,,33.914,0.300,0.00,0.1800=0.1800=0.4800=0.8400=1.2000=0.8400=0.4800=0.1800=0.1800=0.1800,0.2400=0.2400=0.4800=0.8400=1.2000=0.8400=0.4800=0.2400=0.2400=0.2400,0.672=1.793=3.082=4.034=5.603=4.931=3.474=2.129=1.121=0.56,3
支援器材,冷战,120,0.002,0.006,,40.051,0.0750=0.0900=0.1050=0.1200=0.1350=0.1500=0.1350=0.1200=0.1050=0.0900,1.1250=1.2375=1.5750=1.9125=2.2500=1.9125=1.5750=1.2375=1.1250=1.1250,0.000,0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500=0.1500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,1.392,0.017,0.001=0.003=0.009=0.016=0.023=0.029=0.026=0.02=0.013=0.006,0.2400=0.2400=0.3600=0.4800=0.6000=0.4800=0.3600=0.2400=0.2400=0.2400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.5400=0.5400=1.0800=1.8900=2.7000=1.8900=1.0800=0.5400=0.5400=0.5400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.009=0.023=0.039=0.051=0.071=0.063=0.044=0.027=0.014=0.007,0=2.7=6.75=13.5=22.95=27=24.3=18.9=10.8=5.4,0.956,0.956,0.896,0.896,0.896,0.896,0.896,0.896,0.646,0.896,0.896,0.896,0.956,0.896,0.646,0.956,0.896,0.646,0.896,0.646,0.646,0.896,2,,,,39.519,0.450,0.00,0.2700=0.2700=0.7200=1.2600=1.8000=1.2600=0.7200=0.2700=0.2700=0.2700,0.3600=0.3600=0.7200=1.2600=1.8000=1.2600=0.7200=0.3600=0.3600=0.3600,1.386=3.696=6.353=8.317=11.551=10.165=7.161=4.389=2.31=1.155,3
支援器材,现代,500,0.002,0.006,,47.957,0.1250=0.1500=0.1750=0.2000=0.2250=0.2500=0.2250=0.2000=0.1750=0.1500,1.8750=2.0625=2.6250=3.1875=3.7500=3.1875=2.6250=2.0625=1.8750=1.8750,0.000,0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500=0.2500,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,8,0.096,0.002=0.005=0.013=0.022=0.032=0.04=0.036=0.028=0.018=0.009,0.2400=0.2400=0.3600=0.4800=0.6000=0.4800=0.3600=0.2400=0.2400=0.2400,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.9000=0.9000=1.8000=3.1500=4.5000=3.1500=1.8000=0.9000=0.9000=0.9000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.012=0.031=0.054=0.071=0.098=0.086=0.061=0.037=0.02=0.01,0=3.2=8=16=27.2=32=28.8=22.4=12.8=6.4,1,1,0.94,0.94,0.94,0.94,0.94,0.94,0.69,0.94,0.94,0.94,1,0.94,0.69,1,0.94,0.69,0.94,0.69,0.69,0.94,2,,,,45.581,0.750,0.00,0.4500=0.4500=1.2000=2.1000=3.0000=2.1000=1.2000=0.4500=0.4500=0.4500,0.6000=0.6000=1.2000=2.1000=3.0000=2.1000=1.2000=0.6000=0.6000=0.6000,2.382=6.352=10.917=14.292=19.85=17.468=12.307=7.543=3.97=1.985,3
通用军车,一战,40,0.002,0.006,,30.738,0.0300=0.0360=0.0420=0.0480=0.0540=0.0600=0.0540=0.0480=0.0420=0.0360,0.2700=0.2970=0.3780=0.4590=0.5400=0.4590=0.3780=0.2970=0.2700=0.2700,0.000,0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600=0.0600,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.24,0.003,0.001=0.002=0.005=0.008=0.012=0.015=0.014=0.01=0.007=0.003,0.2000=0.2000=0.3000=0.4000=0.5000=0.4000=0.3000=0.2000=0.2000=0.2000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0720=0.0720=0.1440=0.2520=0.3600=0.2520=0.1440=0.0720=0.0720=0.0720,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000=0.0000,0=0=0=0=0=0=0=0=0=0,0.004=0.012=0.02=0.026=0.037=0.032=0.023=0.014=0.007=0.004,0=1.9=4.75=9.5=16.15=19=17.1=13.3=7.6=3.8,0.9,0.9,0.84,0.84,0.84,0.84,0.84,0.84,0.59,0.84,0.84,0.84,0.9,0.84,0.59,0.9,0.84,0.59,0.84,0.59,0.59,0.84,2,,,,32.757,0.180,0.00,0.0540=0.0540=0.1440=0.2520=0.3600=0.2520=0.1440=0.0540=0.0540=0.0540,0.0720=0.0720=0.1440=0.2520=0.3600=0.2520=0.1440=0.0720=0.0720=0.0720,0.594=1.583=2.721=3.562=4.947=4.354=3.067=1.88=0.989=0.495,0
