"国家分组TAG","国家分组_中文","城市名_中文","城市名_英文","国家ID","国家颜色","国家分组_英文","国家内序号","国家保留城市数","保留原因","同州删除城市","同州原城市数","生效日期","城市省份ID","胜利点","城市人口_原版无独立字段","人口口径","所属地区人口","所属地区ID","所属地区_中文","所属地区_英文","地区类型","地区建筑槽","本地补给","地区省份数","拥有者TAG","拥有者_中文","拥有者_英文","控制者TAG","核心TAG","宣称TAG","省份类型","地形","是否沿海","大陆","大陆ID","省份RGB","地图X","地图高度Y","地图Z","地图旋转","地图缩放","是否补给节点","补给节点等级字段","铁路经过数量","铁路最高等级","地区资源","地区建筑","本省建筑","城市特殊名_中文","城市特殊名_英文","来源州文件"
"AUS","奥地利","维也纳","Vienna","96","#0622CC","Austria","1","5","胜利点最高；补给节点","林茨(10)","2","base","11666","30","","所属地区manpower","2297983","4","下奥地利","Lower Austria","large_city","8","0.0","10","AUS","奥地利","Austria","","AUS","","land","urban","false","europe","1","171,123,47","3058.02","11.99","1479.00","1.57","0.22","yes","1","7","2","{""oil"": 2}","{""air_base"": 6, ""arms_factory"": 3, ""industrial_complex"": 4, ""infrastructure"": 4}","{""landmark_hofburg_palace"": {""allowed"": {""has_dlc"": ""Gotterdammerung""}, ""level"": 1}}","AUS:维恩; BAY:维安; GER:维恩","AUS:Wien; BAY:Wean; GER:Wien","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\4-Austria.txt"
"AUS","奥地利","萨尔茨堡","Salzburg","96","#0622CC","Austria","2","5","胜利点最高；补给节点","韦尔斯(3)","2","base","688","10","","所属地区manpower","675377","152","上奥地利","Upper Austria","city","6","0.0","6","AUS","奥地利","Austria","","AUS","","land","forest","false","europe","1","3,90,140","3013.40","14.00","1468.16","-1.57","0.20","yes","1","2","1","{""aluminium"": 1, ""coal"": 4, ""steel"": 15}","{""industrial_complex"": 1, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\152-Upper Austria.txt"
"AUS","奥地利","因斯布鲁克","Innsbruck","96","#0622CC","Austria","3","5","胜利点最高；补给节点","","1","base","673","5","","所属地区manpower","1500986","153","蒂罗尔","Tyrol","town","4","12.0","9","AUS","奥地利","Austria","","AUS","","land","mountain","false","europe","1","3,72,45","2982.92","14.13","1465.00","1.57","0.16","yes","1","2","1","","{""air_base"": 3, ""industrial_complex"": 1, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\153-Tyrol.txt"
"AUS","奥地利","艾森施塔特","Eisenstadt","96","#0622CC","Austria","4","5","胜利点最高","","1","base","3700","1","","所属地区manpower","298000","975","布尔根兰","Burgenland","rural","2","0.0","3","AUS","奥地利","Austria","","AUS","","land","plains","false","europe","1","45,111,208","3065.56","10.20","1474.22","1.57","0.20","no","","1","1","","{""industrial_complex"": 1, ""infrastructure"": 1}","","BAY:艾森斯托特; CRO:热叶兹纳; HUN:基什马尔顿; SLV:热累兹诺","BAY:Eisnstod; CRO:Željezno; HUN:Kismarton; SLV:Železno","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\975 - Burgenland.txt"
"AUS","奥地利","格拉茨","Graz","96","#0622CC","Austria","5","5","胜利点最高；补给节点","克拉根福(3); 菲拉赫(2)","3","base","9648","5","","所属地区manpower","1500000","976","施泰尔马克-克恩滕","Steiermark-Kärnten","city","6","0.0","9","AUS","奥地利","Austria","","AUS","","land","urban","false","europe","1","129,78,209","3046.02","11.66","1459.00","1.57","0.22","yes","1","3","2","{""aluminium"": 1, ""coal"": 1, ""steel"": 15}","{""industrial_complex"": 2, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\976 - Steiermark Karnten.txt"
"BEL","比利时","布鲁塞尔","Brussels","101","#836837","Leopoldian Belgium","1","12","胜利点最高；补给节点","根特(5); 科特赖克(1)","3","base","516","30","","所属地区manpower","2947700","6","佛兰德斯","Flanders","metropolis","10","0.0","4","BEL","比利时","Leopoldian Belgium","","BEL","","land","urban","false","europe","1","2,114,55","2873.10","9.80","1533.77","1.57","0.18","yes","1","6","3","{""steel"": 4}","{""air_base"": 2, ""arms_factory"": 3, ""industrial_complex"": 4, ""infrastructure"": 3}","","FRA:布鲁塞尔; HOL:布鲁塞尔","FRA:Bruxelles; HOL:Brussel","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\6-Belgium.txt"
"BEL","比利时","列日","Liège","101","#836837","Leopoldian Belgium","2","12","胜利点最高","那慕尔(5); 沙勒罗瓦(3)","3","base","11519","10","","所属地区manpower","3043170","34","瓦隆尼亚","Wallonia","large_city","8","14.0","4","BEL","比利时","Leopoldian Belgium","","BEL","","land","plains","false","europe","1","170,159,27","2890.85","10.80","1531.34","1.57","0.18","no","","2","2","{""coal"": 5, ""steel"": 22}","{""air_base"": 1, ""arms_factory"": 1, ""industrial_complex"": 4, ""infrastructure"": 3}","","GER:列日; HOL:列日","GER:Lüttich; HOL:Luik","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\34-Wallonie.txt"
"BEL","比利时","利奥波德维尔","Léopoldville","101","#836837","Leopoldian Belgium","3","12","胜利点最高；城市名匹配地区名；补给节点","马塔迪(2); 恩坎巴(1)","3","base","5117","5","","所属地区manpower","1947522","295","利奥波德维尔","Léopoldville","rural","2","2.0","9","BEL","比利时","Leopoldian Belgium","","COG","","land","forest","false","africa","5","52,12,43","3051.62","10.71","582.00","1.57","0.68","yes","1","1","1","","{""industrial_complex"": 1, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\295-Congo.txt"
"BEL","比利时","科基拉维尔","Coquilhatville","101","#836837","Leopoldian Belgium","4","12","胜利点最高；城市名匹配地区名","","1","base","988","2","","所属地区manpower","1693974","538","科基拉维尔","Coquilhatville","pastoral","1","1.0","9","BEL","比利时","Leopoldian Belgium","","COG","","land","jungle","false","africa","5","5,0,40","3109.28","11.00","664.00","1.57","0.78","no","","0","0","{""rubber"": 5.0}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\538-Cameroun.txt"
"BEL","比利时","斯坦利维尔","Stanleyville","101","#836837","Leopoldian Belgium","5","12","胜利点最高；城市名匹配地区名；补给节点","","1","base","1950","3","","所属地区manpower","1656749","718","斯坦利维尔","Stanleyville","pastoral","1","2.0","8","BEL","比利时","Leopoldian Belgium","","COG","","land","jungle","false","africa","5","9,45,150","3204.67","11.10","658.27","-1.57","0.92","yes","1","0","0","{""rubber"": 3.0}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\718-Stanleyville.txt"
"BEL","比利时","基加利","Kigali","101","#836837","Leopoldian Belgium","6","12","胜利点最高","","1","base","9962","1","","所属地区manpower","1716564","768","卢旺达","Rwanda","pastoral","1","1.0","2","BEL","比利时","Leopoldian Belgium","","RWA","","land","forest","false","africa","5","131,30,74","3282.88","13.70","620.00","-1.57","0.32","no","","0","0","{""tungsten"": 3}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\768-Rwanda.txt"
"BEL","比利时","布琼布拉","Bujumbura","101","#836837","Leopoldian Belgium","7","12","胜利点最高","","1","base","2220","1","","所属地区manpower","2145731","769","布隆迪","Burundi","pastoral","1","0.0","2","BEL","比利时","Leopoldian Belgium","","BRD","","land","forest","false","africa","5","10,192,165","3266.02","11.40","597.88","-1.57","0.36","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\769-Burundi.txt"
"BEL","比利时","巴宽加","Bakwanga","101","#836837","Leopoldian Belgium","8","12","胜利点最高","","1","base","2024","1","","所属地区manpower","885237","888","卢桑博","Lusambo","pastoral","1","0.0","8","BEL","比利时","Leopoldian Belgium","","COG","","land","forest","false","africa","5","9,123,205","3159.96","11.07","562.00","1.57","0.56","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\888-Lusambo.txt"
"BEL","比利时","伊丽莎白维尔","Élisabethville","101","#836837","Leopoldian Belgium","9","12","胜利点最高；城市名匹配地区名；补给节点","","1","base","191","2","","所属地区manpower","708190","889","伊丽莎白维尔","Elisabethville","pastoral","1","0.0","7","BEL","比利时","Leopoldian Belgium","","COG;KAT","","land","forest","false","africa","5","0,195,10","3240.44","12.90","461.00","1.57","0.84","yes","1","1","1","{""tungsten"": 2.0}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\889-Elisabethville.txt"
"BEL","比利时","阿尔贝维尔","Albertville","101","#836837","Leopoldian Belgium","10","12","胜利点最高","","1","base","4941","1","","所属地区manpower","710035","890","科斯特曼斯维尔","Costermansville","pastoral","1","0.0","7","BEL","比利时","Leopoldian Belgium","","COG","","land","forest","false","africa","5","51,39,28","3257.84","12.10","590.45","1.57","0.46","no","","0","0","{""rubber"": 3.0}","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\890-Costermansville.txt"
"BEL","比利时","安特卫普","Antwerp","101","#836837","Leopoldian Belgium","11","12","胜利点最高；城市名匹配地区名","鲁汶(1)","2","base","6598","30","","所属地区manpower","1800000","977","安特卫普","Antwerp","metropolis","10","0.0","4","BEL","比利时","Leopoldian Belgium","","BEL","","land","plains","true","europe","1","86,201,226","2875.16","9.65","1541.00","-1.57","0.16","no","","2","3","{""coal"": 2}","{""air_base"": 1, ""arms_factory"": 2, ""industrial_complex"": 3, ""infrastructure"": 3}","{""naval_base"": 8}","BEL:安特卫普; FRA:昂韦尔; HOL:安特卫普","BEL:Antwerpen; FRA:Anvers; HOL:Antwerpen","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\977 - Antwerp.txt"
"BEL","比利时","阿尔隆","Arlon","101","#836837","Leopoldian Belgium","12","12","胜利点最高","","1","base","9418","1","","所属地区manpower","338130","980","阿登","Ardennes","rural","2","14.0","5","BEL","比利时","Leopoldian Belgium","","BEL","","land","forest","false","europe","1","128,9,44","2894.32","11.80","1509.43","1.57","0.20","no","","1","2","{""coal"": 7, ""steel"": 9}","{""infrastructure"": 1}","","AUS:阿雷尔; GER:阿雷尔; HOL:阿尔伦; LUX:阿雷尔","AUS:Arel; GER:Arel; HOL:Aarlen; LUX:Arel","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\980 - Ardennes.txt"
"BHU","不丹","普那卡","Punakha","63","#84F7BB","Bhutan","1","1","胜利点最高；补给节点","","1","base","8010","3","","所属地区manpower","450000","324","不丹","Bhutan","town","4","0.0","2","BHU","不丹","Bhutan","","BHU","","land","mountain","false","asia","6","93,87,36","4202.31","18.13","1097.00","1.57","0.52","yes","1","0","0","{""tungsten"": 2}","{""arms_factory"": 1, ""industrial_complex"": 2, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\324-Bhutan.txt"
"BOL","玻利维亚共和国","拉巴斯","La Paz","14","#E94620","Bolivia","1","2","胜利点最高；城市名匹配地区名；补给节点","苏克雷(10)","2","base","5230","12","","所属地区manpower","2044500","302","拉巴斯","La Paz","city","6","0.0","14","BOL","玻利维亚共和国","Bolivia","","BOL","","land","mountain","false","south_america","3","52,207,203","1739.48","21.30","603.40","1.57","0.48","yes","1","1","1","{""steel"": 2, ""tungsten"": 60}","{""air_base"": 2, ""arms_factory"": 1, ""industrial_complex"": 5, ""infrastructure"": 2}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\302-bolivia.txt"
"BOL","玻利维亚共和国","圣克鲁斯-德拉谢拉","Santa Cruz de la Sierra","14","#E94620","Bolivia","2","2","胜利点最高","","1","base","2160","5","","所属地区manpower","334500","487","圣克鲁兹","Santa Cruz","pastoral","1","0.0","11","BOL","玻利维亚共和国","Bolivia","","BOL","","land","forest","false","south_america","3","10,66,215","1827.62","10.78","566.00","1.57","0.82","no","","0","0","","{""industrial_complex"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\487-Amazinas.txt"
"BRA","巴西第二共和国","库亚巴","Cuiabá","10","#87C8B2","Brazil","1","25","胜利点最高","","1","base","2111","2","","所属地区manpower","120000","280","马托格罗索","Mato Grosso","pastoral","1","0.0","8","BRA","巴西第二共和国","Brazil","","BRA","","land","forest","false","south_america","3","10,6,205","1922.20","10.20","616.00","1.57","1.08","no","","0","0","","{""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\280-Brazil.txt"
"BRA","巴西第二共和国","马瑙斯","Manaus","10","#87C8B2","Brazil","2","25","胜利点最高；补给节点","","1","base","10934","1","","所属地区manpower","159900","495","亚马逊","Amazonas","pastoral","1","0.0","44","BRA","巴西第二共和国","Brazil","","BRA","","land","jungle","false","south_america","3","136,21,9","1890.53","10.40","822.13","-1.57","0.60","yes","1","0","0","","{""infrastructure"": 0}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\495-Amazonas.txt"
"BRA","巴西第二共和国","贝洛奥里藏特","Belo Horizonte","10","#87C8B2","Brazil","3","25","胜利点最高；补给节点","","1","base","7476","3","","所属地区manpower","4603600","496","米纳斯吉拉斯","Minas Gerais","rural","2","0.0","23","BRA","巴西第二共和国","Brazil","","BRA","","land","plains","false","south_america","3","91,18,171","2101.86","11.16","558.00","1.57","0.46","yes","1","1","2","{""steel"": 3}","{""industrial_complex"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\496-Para.txt"
"BRA","巴西第二共和国","圣路易斯","São Luís","10","#87C8B2","Brazil","4","25","胜利点最高","","1","base","12933","2","","所属地区manpower","575050","497","马拉尼昂","Maranhão","pastoral","1","0.0","5","BRA","巴西第二共和国","Brazil","","BRA","","land","forest","true","south_america","3","178,69,17","2135.62","9.70","815.00","-1.57","0.72","no","","0","0","{""rubber"": 13}","{""air_base"": 1, ""infrastructure"": 1}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\497-Maranhao.txt"
"BRA","巴西第二共和国","纳塔尔","Natal","10","#87C8B2","Brazil","5","25","胜利点最高","","1","base","10933","3","","所属地区manpower","649000","498","北里奥格兰德","Rio Grande do Norte","town","4","0.0","3","BRA","巴西第二共和国","Brazil","","BRA","","land","plains","true","south_america","3","136,18,149","2242.04","9.87","778.00","1.57","0.42","no","","0","0","{""tungsten"": 3}","{""industrial_complex"": 1, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\498-Rio Grande.txt"
"BRA","巴西第二共和国","萨尔瓦多","Salvador","10","#87C8B2","Brazil","6","25","胜利点最高；补给节点","","1","base","10946","1","","所属地区manpower","4233900","499","巴伊亚","Bahia","large_town","5","0.0","16","BRA","巴西第二共和国","Brazil","","BRA","","land","forest","true","south_america","3","136,48,49","2197.96","10.20","673.00","1.57","0.56","yes","1","1","1","{""chromium"": 3}","{""air_base"": 1, ""industrial_complex"": 2, ""infrastructure"": 2}","{""naval_base"": 1}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\499-Bahia.txt"
"BRA","巴西第二共和国","里约热内卢","Rio de Janeiro","10","#87C8B2","Brazil","7","25","胜利点最高；城市名匹配地区名；补给节点","","1","base","10980","10","","所属地区manpower","6665500","500","里约热内卢","Rio de Janeiro","large_city","8","0.0","4","BRA","巴西第二共和国","Brazil","","BRA","","land","urban","true","south_america","3","136,120,224","2136.96","9.86","502.00","-1.57","0.28","yes","1","3","2","","{""air_base"": 7, ""arms_factory"": 2, ""dockyard"": 2, ""industrial_complex"": 4, ""infrastructure"": 3}","{""landmark_cristo_redentor"": {""allowed"": {""has_dlc"": ""Gotterdammerung""}, ""level"": 1}, ""naval_base"": 7}","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\500-Rio de Janerio.txt"
"BRA","巴西第二共和国","圣保罗","São Paulo","10","#87C8B2","Brazil","8","25","胜利点最高；城市名匹配地区名；补给节点","","2","base","10513","20","","所属地区manpower","6199200","501","圣保罗","São Paulo","city","6","0.0","14","BRA","巴西第二共和国","Brazil","","BRA","","land","urban","false","south_america","3","133,201,74","2074.50","11.85","490.00","1.57","0.34","yes","1","5","2","","{""arms_factory"": 1, ""industrial_complex"": 3, ""infrastructure"": 3}","","","","D:\Steam\steamapps\common\Hearts of Iron IV\history\states\501-Saol Paulo.txt"
